timestamp,temperature,humidity,pm25,co2,gas
2026-04-23 09:41:58.307,28.4,63,20.4,705,236
2026-04-23 09:42:01.313,28.2,64,25.9,714,235
2026-04-23 09:42:04.325,28.4,63,25.8,711,244
2026-04-23 09:42:07.334,27.7,63,21.2,689,247
2026-04-23 09:42:10.336,28.2,63,25.7,687,229
2026-04-23 09:42:13.340,28.0,63,23.7,716,218
2026-04-23 09:42:16.343,27.6,62,25.7,703,224
2026-04-23 09:42:19.352,28.3,63,21.7,683,237
2026-04-23 09:42:22.353,27.8,63,25.1,728,230
2026-04-23 09:42:25.366,28.5,63,28.1,706,239
2026-04-23 09:42:28.377,28.2,62,27.4,720,219
2026-04-23 09:42:31.377,27.6,62,27.8,703,219
2026-04-23 09:42:34.389,28.1,62,29.2,685,217
2026-04-23 09:42:37.401,28.2,64,24.6,710,233
2026-04-23 09:42:40.406,27.7,63,26.5,718,247
2026-04-23 09:42:43.419,28.0,63,25.1,716,237
2026-04-23 09:42:46.434,28.2,62,22.8,700,233
2026-04-23 09:42:49.445,27.8,63,20.5,674,226
2026-04-23 09:42:52.453,28.0,63,27.0,705,223
2026-04-23 09:42:55.465,27.8,64,25.3,695,219
2026-04-23 09:42:58.469,28.1,63,24.3,705,225
2026-04-23 09:43:01.468,27.1,62,27.5,691,204
2026-04-23 09:43:04.479,28.1,64,26.0,677,215
2026-04-23 09:43:07.486,27.8,62,27.8,704,222
2026-04-23 09:43:10.492,27.9,62,26.7,705,238
2026-04-23 09:43:13.500,27.9,64,22.0,709,248
2026-04-23 09:43:16.503,28.2,63,21.8,738,224
2026-04-23 09:43:19.518,28.1,63,26.2,682,243
2026-04-23 09:43:22.534,27.8,64,26.6,684,210
2026-04-23 09:43:25.539,27.9,64,26.3,718,244
2026-04-23 09:43:28.544,28.3,63,23.2,693,227
2026-04-23 09:43:31.558,28.0,65,24.4,693,217
2026-04-23 09:43:34.563,28.1,63,25.8,681,232
2026-04-23 09:43:37.571,28.0,63,28.0,721,213
2026-04-23 09:43:40.581,27.7,63,24.7,705,240
2026-04-23 09:43:43.595,28.0,63,23.3,714,217
2026-04-23 09:43:46.603,28.0,63,25.3,707,239
2026-04-23 09:43:49.616,27.9,65,24.7,709,224
2026-04-23 09:43:52.628,28.0,62,25.7,702,227
2026-04-23 09:43:55.637,27.7,61,21.2,701,248
2026-04-23 09:43:58.647,28.0,63,22.9,698,248
2026-04-23 09:44:01.661,27.8,62,26.8,710,217
2026-04-23 09:44:04.671,28.4,61,26.2,712,222
2026-04-23 09:44:07.684,28.4,63,22.0,697,247
2026-04-23 09:44:10.692,27.6,63,23.4,708,231
2026-04-23 09:44:13.700,28.0,64,26.7,689,227
2026-04-23 09:44:16.712,27.6,62,20.7,700,241
2026-04-23 09:44:19.714,28.3,64,27.5,707,232
2026-04-23 09:44:22.719,27.7,64,24.5,682,231
2026-04-23 09:44:25.728,27.5,65,25.8,713,223
2026-04-23 09:44:28.742,27.7,64,23.0,703,227
2026-04-23 09:44:31.755,27.7,63,22.2,697,216
2026-04-23 09:44:34.760,27.8,63,28.6,713,240
2026-04-23 09:44:37.761,27.9,63,25.8,697,230
2026-04-23 09:44:40.762,27.7,63,27.0,696,243
2026-04-23 09:44:43.764,27.6,63,23.3,710,233
2026-04-23 09:44:46.767,28.4,63,29.5,702,224
2026-04-23 09:44:49.779,28.8,69,26.0,781,227
2026-04-23 13:20:22.743,28.1,62,22.2,667,222
2026-04-23 13:20:25.746,27.6,62,23.6,637,233
2026-04-23 13:20:28.750,26.9,62,25.4,690,223
2026-04-23 13:20:31.757,28.9,65,25.3,771,214
2026-04-23 13:20:34.770,28.3,69,25.4,882,213
2026-04-23 13:20:37.773,29.5,73,22.9,962,216
2026-04-23 13:20:40.782,29.7,74,21.6,1044,226
2026-04-23 13:20:43.794,30.1,74,24.2,1082,209
2026-04-23 13:20:46.799,30.4,77,25.9,1131,210
2026-04-23 13:20:49.807,30.9,74,24.8,1157,221
2026-04-23 13:20:52.809,30.4,76,21.6,1162,223
2026-04-23 13:20:55.817,30.4,78,23.1,1145,218
2026-04-23 13:20:58.825,30.1,74,20.7,1074,229
2026-04-23 13:21:01.836,29.6,74,21.5,1041,232
2026-04-23 13:21:04.849,29.4,70,25.3,943,221
2026-04-23 13:21:07.860,29.1,69,20.8,857,220
2026-04-23 13:21:10.863,28.2,66,22.7,771,236
2026-04-23 13:21:13.870,27.5,62,25.8,687,216
2026-04-23 13:21:16.872,28.3,62,22.3,672,227
2026-04-23 13:21:19.874,27.7,62,25.2,668,230
2026-04-23 13:21:22.891,27.9,64,19.4,636,233
2026-04-23 13:21:25.898,27.4,61,26.2,668,210
2026-04-23 13:21:28.909,26.9,61,22.3,680,225
2026-04-23 13:21:31.913,27.5,61,21.0,668,229
2026-04-23 13:21:34.928,27.8,63,22.9,658,219
2026-04-23 13:21:37.931,27.6,61,22.3,671,229
2026-04-23 13:21:40.935,27.2,62,23.3,656,225
2026-04-23 13:21:43.950,27.3,63,19.9,646,243
2026-04-23 13:21:46.951,27.9,63,24.2,673,221
2026-04-23 13:21:49.952,28.0,61,23.1,663,220
2026-04-23 13:21:52.965,27.7,62,26.2,657,233
2026-04-23 13:21:55.967,27.9,61,25.3,676,221
2026-04-23 13:21:58.969,28.0,62,23.9,678,210
2026-04-23 13:22:01.979,27.2,62,25.1,683,231
2026-04-23 13:22:04.982,28.2,63,22.9,686,231
2026-04-23 13:22:07.995,28.0,62,24.3,674,211
2026-04-23 13:22:10.998,27.4,63,22.6,668,226
2026-04-23 13:22:13.999,28.0,61,24.6,649,218
2026-04-23 13:22:17.009,27.5,63,25.9,651,220
2026-04-23 13:22:20.234,27.9,63,23.2,650,223
2026-04-23 13:22:23.241,27.5,61,26.5,660,219
2026-04-23 13:22:26.245,27.7,62,21.4,665,212
2026-04-23 13:22:29.257,27.8,60,24.9,677,233
2026-04-23 13:22:32.258,27.8,62,19.7,660,224
2026-04-23 13:22:35.266,27.9,62,25.3,650,211
2026-04-23 13:22:38.274,27.9,62,23.1,650,233
2026-04-23 13:22:41.286,28.1,59,23.0,654,222
2026-04-23 13:22:44.295,28.0,60,24.0,672,215
2026-04-23 13:22:47.301,28.1,62,21.8,652,232
2026-04-23 13:22:50.307,27.9,61,23.7,655,223
2026-04-23 13:22:53.307,27.6,60,22.1,653,225
2026-04-23 13:22:56.318,28.2,61,24.3,650,227
2026-04-23 13:22:59.319,26.7,64,21.6,689,234
2026-04-23 13:23:02.332,27.7,61,23.2,690,232
2026-04-23 13:23:05.333,28.0,62,24.6,653,204
2026-04-23 13:23:08.345,27.7,61,19.4,699,217
2026-04-23 13:23:11.353,27.9,61,22.5,645,231
2026-04-23 13:23:14.359,27.4,62,25.8,672,224
2026-04-23 13:23:17.372,27.7,63,26.1,657,231
2026-04-23 13:23:20.373,27.7,63,25.7,668,231
2026-04-23 13:23:23.380,27.7,61,21.3,673,219
2026-04-23 13:23:26.392,27.5,61,21.2,664,224
2026-04-23 13:23:29.407,27.8,63,25.9,669,214
2026-04-23 13:23:32.411,27.6,64,22.9,674,239
2026-04-23 13:23:35.414,27.4,60,25.1,669,242
2026-04-23 13:23:38.416,27.7,61,24.7,660,231
2026-04-23 13:23:41.429,28.1,61,23.0,684,222
2026-04-23 13:23:44.432,28.0,64,28.1,673,221
2026-04-23 13:23:47.431,27.5,61,23.0,670,224
2026-04-23 13:23:50.434,28.0,62,24.4,650,222
2026-04-23 13:23:53.448,28.3,61,20.2,664,223
2026-04-23 13:23:56.453,27.6,62,22.9,666,237
2026-04-23 13:23:59.461,27.9,62,22.8,650,221
2026-04-23 13:24:02.461,27.4,61,21.3,663,228
2026-04-23 13:24:05.467,27.4,61,24.0,667,216
2026-04-23 13:24:08.476,27.9,62,24.1,673,204
2026-04-23 13:24:11.481,27.5,61,25.5,681,227
2026-04-23 13:24:14.483,27.8,62,23.8,655,233
2026-04-23 13:24:17.491,27.6,61,21.9,653,215
2026-04-23 13:24:20.493,27.9,63,26.1,678,205
2026-04-23 13:24:23.504,27.9,62,20.9,657,220
2026-04-23 13:24:26.515,28.1,60,24.9,666,211
2026-04-23 13:24:29.523,27.8,61,21.1,671,213
2026-04-23 13:24:32.529,27.9,60,26.7,645,232
2026-04-23 13:24:35.541,27.9,62,20.9,650,216
2026-04-23 13:24:38.553,27.8,63,25.1,665,222
2026-04-23 13:24:41.554,27.9,63,24.4,661,207
2026-04-23 13:24:44.562,28.1,61,23.7,655,236
2026-04-23 13:24:47.566,27.7,60,24.1,713,192
2026-04-23 13:24:50.574,27.2,63,21.6,663,234
2026-04-23 13:24:53.585,27.6,62,22.8,660,240
2026-04-23 13:24:56.592,28.0,61,26.3,640,216
2026-04-23 13:24:59.602,28.1,61,27.0,663,220
2026-04-23 13:25:02.609,27.8,61,25.7,660,220
2026-04-23 13:25:05.610,27.1,62,24.0,647,232
2026-04-23 13:25:08.620,27.8,62,22.5,622,223
2026-04-23 13:25:11.632,27.2,62,25.7,664,213
2026-04-23 13:25:14.633,27.3,62,22.8,648,230
2026-04-23 13:25:17.635,27.8,63,22.0,664,232
2026-04-23 13:25:20.637,28.0,63,25.0,670,224
2026-04-23 13:25:23.650,27.0,61,24.4,666,202
2026-04-23 13:25:26.662,27.5,62,21.3,644,237
2026-04-23 13:25:29.666,28.1,61,25.7,639,211
2026-04-23 13:25:32.679,27.8,61,23.8,656,217
2026-04-23 13:25:35.691,27.4,63,25.4,655,218
2026-04-23 13:25:38.700,27.9,64,28.3,686,220
2026-04-23 13:25:41.700,27.7,60,24.2,678,198
2026-04-23 13:25:44.709,28.0,61,23.5,656,235
2026-04-23 13:25:47.718,27.5,63,26.1,677,211
2026-04-23 13:25:50.718,27.0,62,28.1,665,221
2026-04-23 13:25:53.726,28.2,62,24.1,644,222
2026-04-23 13:25:56.742,27.6,62,29.0,653,214
2026-04-23 13:25:59.753,27.9,61,23.5,665,225
2026-04-23 13:26:02.755,28.0,61,26.1,654,218
2026-04-23 13:26:05.765,27.9,61,22.6,664,223
2026-04-23 13:26:08.774,27.3,61,26.0,670,241
2026-04-23 13:26:11.789,28.2,63,23.4,652,224
2026-04-23 13:26:14.796,27.9,63,21.7,666,229
2026-04-23 13:26:17.798,28.1,63,21.2,676,211
2026-04-23 13:26:20.810,27.7,61,22.5,688,226
2026-04-23 13:26:23.813,27.9,63,24.1,659,222
2026-04-23 13:26:26.821,28.0,60,25.3,676,229
2026-04-23 13:26:29.831,27.9,61,24.0,645,213
2026-04-23 13:26:32.841,28.0,63,23.0,670,230
2026-04-23 13:26:35.853,27.7,62,18.8,672,210
2026-04-23 13:26:38.862,27.3,63,25.0,661,227
2026-04-23 13:26:41.874,27.9,63,25.8,653,212
2026-04-23 13:26:44.886,28.2,62,25.2,674,231
2026-04-23 13:26:47.893,28.1,61,21.2,666,222
2026-04-23 13:26:50.905,27.9,63,26.8,646,219
2026-04-23 13:26:53.921,27.5,63,25.3,665,204
2026-04-23 13:26:56.924,27.7,61,17.7,639,217
2026-04-23 13:26:59.930,27.9,62,23.0,665,235
2026-04-23 13:27:02.945,27.4,61,25.3,668,231
2026-04-23 13:27:05.951,27.7,62,24.9,678,210
2026-04-23 13:27:08.962,27.5,61,21.8,649,214
2026-04-23 13:27:11.972,27.6,63,26.9,654,207
2026-04-23 13:27:14.986,27.2,62,23.1,651,201
2026-04-23 13:27:18.001,27.4,63,27.5,656,238
2026-04-23 13:27:21.008,28.2,63,21.1,681,224
2026-04-23 13:27:24.020,28.1,62,25.3,660,238
2026-04-23 13:27:27.032,28.0,61,20.0,640,195
2026-04-23 13:27:30.041,27.9,61,23.0,641,219
2026-04-23 13:27:33.055,27.4,62,22.9,664,220
2026-04-23 13:27:36.057,28.0,63,25.5,665,225
2026-04-23 13:27:39.066,27.8,61,21.0,650,226
2026-04-23 13:27:42.076,27.9,62,22.5,679,221
2026-04-23 13:27:45.084,28.2,62,24.0,688,218
2026-04-23 13:27:48.087,27.6,62,24.0,668,211
2026-04-23 13:27:51.089,28.1,61,23.1,682,227
2026-04-23 13:27:54.089,27.7,63,19.5,656,220
2026-04-23 13:27:57.102,27.8,61,23.5,671,215
2026-04-23 13:28:00.108,27.5,62,21.5,688,217
2026-04-23 13:28:03.119,27.5,61,24.7,658,221
2026-04-23 13:28:06.126,27.7,62,22.7,665,237
2026-04-23 13:28:09.132,27.7,62,23.6,649,241
2026-04-23 13:28:12.144,28.4,66,21.8,742,235
2026-04-23 13:28:15.157,29.0,68,27.7,856,205
2026-04-23 13:28:18.161,29.2,70,26.3,971,213
2026-04-23 13:28:21.175,29.7,71,25.2,1038,224
2026-04-23 13:28:24.185,30.2,76,23.0,1096,224
2026-04-23 13:28:27.195,31.0,76,21.0,1164,235
2026-04-23 13:28:30.207,30.9,76,25.4,1166,213
2026-04-23 13:28:33.214,30.3,77,22.9,1163,217
2026-04-23 13:28:36.219,30.6,76,24.8,1141,225
2026-04-23 13:28:39.221,30.3,75,26.6,1086,227
2026-04-23 13:28:42.232,29.7,72,23.4,1048,213
2026-04-23 13:28:45.233,29.4,70,24.4,959,215
2026-04-23 13:28:48.235,28.7,67,21.6,854,231
2026-04-23 13:28:51.278,27.8,64,22.4,754,226
2026-04-23 13:28:54.255,27.7,62,26.8,672,231
2026-04-23 13:28:57.255,27.9,63,25.5,653,226
2026-04-23 13:29:00.259,27.9,62,24.4,641,227
2026-04-23 13:29:03.269,28.0,61,24.8,640,211
2026-04-23 13:29:06.283,27.7,63,22.8,665,236
2026-04-23 13:29:09.294,28.3,61,23.8,651,225
2026-04-23 13:29:12.306,27.8,61,26.2,659,218
2026-04-23 13:29:15.310,27.5,61,25.2,625,207
2026-04-23 13:29:18.325,27.7,61,24.0,653,220
2026-04-23 13:29:21.325,27.4,62,24.6,663,217
2026-04-23 13:29:24.332,27.9,60,22.8,662,229
2026-04-23 13:29:27.345,27.6,62,22.7,657,223
2026-04-23 13:29:30.362,28.0,63,22.3,653,217
2026-04-23 13:29:33.373,28.2,63,22.5,656,223
2026-04-23 13:29:36.389,27.8,60,23.1,672,223
2026-04-23 13:29:39.395,27.9,62,24.1,654,245
2026-04-23 13:29:42.397,27.6,60,24.7,654,220
2026-04-23 13:29:45.410,27.1,60,22.6,637,218
2026-04-23 13:29:48.420,27.5,62,22.5,660,222
2026-04-23 13:29:51.424,27.4,60,24.6,645,232
2026-04-23 13:29:54.432,28.1,62,25.7,674,221
2026-04-23 13:29:57.443,27.6,61,22.9,650,232
2026-04-23 13:30:00.445,27.9,62,19.1,638,226
2026-04-23 13:30:03.448,27.8,59,20.6,624,227
2026-04-23 13:30:06.457,27.7,60,24.1,597,208
2026-04-23 13:30:09.458,27.3,60,21.0,619,217
2026-04-23 13:30:12.460,27.3,59,26.7,621,216
2026-04-23 13:30:15.462,27.6,62,23.1,627,226
2026-04-23 13:30:18.466,27.2,60,19.3,615,214
2026-04-23 13:30:21.473,27.4,60,24.2,631,213
2026-04-23 13:30:24.480,27.9,59,21.1,634,190
2026-04-23 13:30:27.488,27.4,60,21.3,624,200
2026-04-23 13:30:30.497,27.7,60,20.4,611,197
2026-04-23 13:30:33.505,27.6,60,21.0,638,198
2026-04-23 13:30:36.517,26.9,61,22.7,626,228
2026-04-23 13:30:39.532,27.3,58,18.9,631,205
2026-04-23 13:30:42.547,27.5,61,23.8,611,208
2026-04-23 13:30:45.553,27.1,61,19.8,651,225
2026-04-23 13:30:48.559,27.5,60,20.2,621,205
2026-04-23 13:30:51.561,27.2,60,18.4,620,233
2026-04-23 13:30:54.566,27.7,59,31.2,689,465
2026-04-23 13:30:57.574,27.2,60,43.5,753,687
2026-04-23 13:31:00.586,27.4,60,55.7,781,862
2026-04-23 13:31:03.594,27.5,62,59.2,794,961
2026-04-23 13:31:06.604,26.9,60,64.2,824,1020
2026-04-23 13:31:09.613,27.4,61,61.2,819,990
2026-04-23 13:31:12.616,27.1,62,53.9,773,869
2026-04-23 13:31:15.619,27.1,61,45.7,743,685
2026-04-23 13:31:18.631,27.2,62,34.7,688,471
2026-04-23 13:31:21.646,27.0,61,25.3,609,216
2026-04-23 13:31:24.650,27.9,59,25.2,598,218
2026-04-23 13:31:27.653,27.3,61,21.8,650,210
2026-04-23 13:31:30.666,27.4,60,20.7,619,216
2026-04-23 13:34:22.114,27.5,61,19.7,634,202
2026-04-23 13:34:25.125,26.5,60,22.4,590,227
2026-04-23 13:34:28.127,27.5,61,20.3,635,206
2026-04-23 13:34:31.131,27.3,60,21.2,601,228
2026-04-23 13:34:34.138,27.4,60,20.7,623,210
2026-04-23 13:34:37.147,27.5,60,22.4,634,218
2026-04-23 13:34:40.155,27.6,62,22.9,627,211
2026-04-23 13:34:43.161,27.3,61,19.1,631,214
2026-04-23 13:34:46.172,27.8,61,20.2,641,216
2026-04-23 13:34:49.185,27.0,62,21.6,644,195
2026-04-23 13:34:52.193,27.8,62,19.6,622,212
2026-04-23 13:34:55.208,27.3,61,20.5,630,225
2026-04-23 13:34:58.221,27.5,59,20.9,617,215
2026-04-23 13:35:01.235,27.2,60,21.1,615,221
2026-04-23 13:35:04.245,27.4,61,23.1,636,203
2026-04-23 13:35:07.246,26.7,63,23.1,636,230
2026-04-23 13:35:10.253,27.7,61,23.1,620,205
2026-04-23 13:35:13.254,27.1,61,22.8,609,235
2026-04-23 13:35:16.257,27.3,60,16.7,653,222
2026-04-23 13:35:19.263,27.6,60,20.4,627,212
2026-04-23 13:35:22.278,27.6,62,19.4,645,216
2026-04-23 13:35:25.283,27.4,60,22.1,628,208
2026-04-23 13:35:28.287,27.3,60,20.8,635,215
2026-04-23 13:35:31.290,27.1,62,19.5,645,226
2026-04-23 13:35:34.305,27.4,62,21.3,627,212
2026-04-23 13:35:37.319,27.3,62,20.7,649,208
2026-04-23 13:35:40.320,27.5,60,23.3,629,208
2026-04-23 13:35:43.327,27.4,61,19.4,617,221
2026-04-23 13:35:46.327,27.6,61,23.2,628,205
2026-04-23 13:35:49.339,27.2,61,19.3,648,204
2026-04-23 13:35:52.341,27.4,60,20.1,624,221
2026-04-23 13:35:55.344,27.0,61,23.1,618,212
2026-04-23 13:35:58.345,27.4,60,24.3,607,206
2026-04-23 13:36:01.354,27.7,61,21.4,598,226
2026-04-23 13:36:04.356,27.7,61,18.3,625,214
2026-04-23 13:36:07.369,27.4,59,21.7,623,212
2026-04-23 13:36:10.375,27.6,60,21.5,621,216
2026-04-23 13:36:13.374,27.6,61,21.5,661,219
2026-04-23 13:36:16.377,27.4,59,20.8,615,219
2026-04-23 13:36:19.378,27.1,63,24.3,638,198
2026-04-23 13:36:22.395,27.7,60,23.1,620,207
2026-04-23 13:36:25.398,27.6,59,24.1,639,226
2026-04-23 13:36:28.409,27.0,61,22.2,652,199
2026-04-23 13:36:31.410,27.5,59,21.6,608,219
2026-04-23 13:36:34.412,27.9,60,22.8,605,220
2026-04-23 13:36:37.416,27.3,61,22.2,657,218
2026-04-23 13:36:40.425,27.2,62,22.4,626,212
2026-04-23 13:36:43.431,27.5,60,21.3,635,220
2026-04-23 13:36:46.437,27.8,61,18.5,584,228
2026-04-23 13:36:49.445,27.7,60,21.4,614,226
2026-04-23 13:36:52.460,27.6,60,20.3,619,210
2026-04-23 13:36:55.466,27.8,62,19.4,635,215
2026-04-23 13:36:58.466,27.6,60,25.6,620,217
2026-04-23 13:37:01.476,27.4,61,23.5,622,210
2026-04-23 13:37:04.487,27.0,61,23.3,623,200
2026-04-23 13:37:07.501,27.4,58,19.6,596,223
2026-04-23 13:37:10.505,27.8,60,18.2,653,204
2026-04-23 13:37:13.509,27.3,61,21.5,627,211
2026-04-23 13:37:16.522,28.0,61,22.6,644,202
2026-04-23 13:37:19.529,27.5,60,21.4,648,199
2026-04-23 13:37:22.540,27.6,62,21.5,638,211
2026-04-23 13:37:25.542,27.7,59,24.2,618,220
2026-04-23 13:37:28.548,27.5,61,21.4,616,219
2026-04-23 13:37:31.552,27.7,59,21.6,631,219
2026-04-23 13:37:34.557,27.9,61,20.4,627,203
2026-04-23 13:37:37.572,28.0,60,24.1,607,224
2026-04-23 13:37:40.585,27.3,61,22.1,627,205
2026-04-23 13:37:43.599,27.0,58,21.6,611,206
2026-04-23 13:37:46.613,27.6,61,21.2,624,226
2026-04-23 13:37:49.625,27.4,60,20.3,661,214
2026-04-23 13:37:52.628,27.0,61,23.7,617,204
2026-04-23 13:37:55.632,26.9,60,18.4,590,217
2026-04-23 13:37:58.638,27.3,62,20.6,625,231
2026-04-23 13:38:01.651,27.2,62,21.0,608,231
2026-04-23 13:38:04.651,27.7,62,23.3,649,192
2026-04-23 13:38:07.653,27.8,60,21.1,605,213
2026-04-23 13:38:10.665,27.6,60,21.0,594,201
2026-04-23 13:38:13.667,27.4,61,23.4,611,213
2026-04-23 13:38:16.676,27.1,63,26.4,656,220
2026-04-23 13:38:19.683,27.4,61,18.9,616,216
2026-04-23 13:38:22.695,27.3,60,22.1,637,212
2026-04-23 13:38:25.706,27.4,61,21.9,660,204
2026-04-23 13:38:28.712,27.1,61,24.2,606,223
2026-04-23 13:38:31.720,27.3,61,24.6,595,218
2026-04-23 13:38:34.728,27.8,61,67.6,628,229
2026-04-23 13:38:37.743,27.7,63,97.9,621,213
2026-04-23 13:38:40.758,28.1,58,94.2,632,216
2026-04-23 13:38:43.764,27.6,60,69.6,620,215
2026-04-23 13:38:46.766,26.7,62,17.8,608,217
2026-04-23 13:38:49.777,27.2,61,21.4,639,229
2026-04-23 13:38:52.780,26.9,59,22.2,634,218
2026-04-23 13:38:55.791,27.3,61,21.9,651,220
2026-04-23 13:38:58.806,27.5,61,23.9,606,217
2026-04-23 13:39:01.820,27.3,60,18.0,650,215
2026-04-23 13:39:04.823,27.1,61,21.0,640,218
2026-04-23 13:39:07.831,27.9,62,20.8,631,224
2026-04-23 13:39:10.834,27.6,60,23.9,640,216
2026-04-23 13:39:13.837,27.3,60,20.2,608,218
2026-04-23 13:39:16.852,27.1,61,23.1,634,218
2026-04-23 13:39:19.894,27.5,60,18.3,629,210
2026-04-23 13:39:22.865,27.7,60,22.2,617,220
2026-04-23 13:39:25.882,27.1,60,20.6,619,206
2026-04-23 13:39:28.893,27.3,60,26.1,630,223
2026-04-23 13:39:31.905,27.8,63,22.9,609,213
2026-04-23 13:39:34.919,26.7,61,23.3,608,218
2026-04-23 13:39:37.930,27.4,61,24.9,631,223
2026-04-23 13:39:40.931,28.0,60,20.3,631,201
2026-04-23 13:39:43.943,27.3,63,24.8,627,208
2026-04-23 13:39:46.945,27.8,63,22.6,639,214
2026-04-23 13:39:49.947,27.7,61,22.6,622,204
2026-04-23 13:39:52.956,27.6,61,20.9,614,199
2026-04-23 13:39:55.965,27.5,59,25.3,592,221
2026-04-23 13:39:58.976,27.6,60,21.7,621,225
2026-04-23 13:40:01.984,27.2,60,20.3,590,224
2026-04-23 13:40:04.999,27.3,61,33.5,674,447
2026-04-23 13:40:08.008,27.3,61,45.2,741,688
2026-04-23 13:40:11.009,27.2,61,55.1,789,851
2026-04-23 13:40:14.021,27.7,59,57.3,786,965
2026-04-23 13:40:17.025,28.4,60,64.0,809,1009
2026-04-23 13:40:20.038,27.6,60,63.6,801,991
2026-04-23 13:40:23.052,27.4,59,56.6,785,835
2026-04-23 13:40:26.058,27.9,62,44.9,743,700
2026-04-23 13:40:29.068,27.7,61,34.6,672,444
2026-04-23 13:40:32.073,27.5,60,23.1,623,232
2026-04-23 13:40:35.082,27.2,61,21.9,623,204
2026-04-23 13:40:38.085,27.6,62,22.2,616,222
2026-04-23 13:40:41.086,27.6,60,20.4,633,220
2026-04-23 13:40:44.087,28.0,62,22.8,594,228
2026-04-23 13:40:47.094,27.8,60,19.5,653,218
2026-04-23 13:40:50.103,27.1,59,22.5,635,201
2026-04-23 13:40:53.106,27.4,61,22.1,628,206
2026-04-23 13:40:56.108,27.1,60,25.3,612,219
2026-04-23 13:40:59.120,27.3,60,20.3,625,212
2026-04-23 13:41:02.128,27.7,60,20.2,633,233
2026-04-23 13:41:05.141,27.3,63,24.5,626,197
2026-04-23 13:41:08.142,27.4,62,22.1,634,223
2026-04-23 13:41:11.154,27.9,59,22.7,643,213
2026-04-23 13:41:14.167,27.6,59,19.9,612,212
2026-04-23 13:41:17.180,27.2,61,23.4,648,226
2026-04-23 13:41:20.190,27.5,61,22.4,610,217
2026-04-23 13:41:23.205,27.2,62,17.5,632,210
2026-04-23 13:41:26.213,27.2,61,20.4,620,210
2026-04-23 13:41:29.219,27.7,61,24.1,610,229
2026-04-23 13:41:32.225,27.8,61,20.7,598,192
2026-04-23 13:41:35.237,27.2,59,21.0,605,210
2026-04-23 13:41:38.252,27.5,60,20.3,637,214
2026-04-23 13:41:41.261,27.8,62,21.3,639,214
2026-04-23 13:41:44.263,27.0,61,22.0,622,228
2026-04-23 13:41:47.269,27.3,60,21.4,630,217
2026-04-23 13:41:50.276,27.6,60,19.5,647,212
2026-04-23 13:41:53.280,27.7,61,24.1,638,229
2026-04-23 13:41:56.291,27.1,62,19.7,623,182
2026-04-23 13:41:59.305,27.0,61,22.8,619,214
2026-04-23 13:42:02.319,27.1,62,27.3,630,239
2026-04-23 13:42:05.328,27.2,61,20.8,597,216
2026-04-23 13:42:08.334,27.6,61,23.8,628,214
2026-04-23 13:42:11.344,27.2,59,23.4,616,210
2026-04-23 13:42:14.350,27.4,61,19.7,649,208
2026-04-23 13:42:17.352,27.3,59,22.6,663,206
2026-04-23 13:42:20.356,27.7,62,23.8,638,223
2026-04-23 13:42:23.365,27.2,62,21.1,622,226
2026-04-23 13:42:26.365,27.1,59,22.8,644,196
2026-04-23 13:42:29.372,27.1,61,21.1,637,210
2026-04-23 13:42:32.383,27.3,60,21.1,611,209
2026-04-23 13:42:35.385,27.4,59,46.1,656,673
2026-04-23 13:42:38.390,28.1,62,61.0,706,1059
2026-04-23 13:42:41.391,27.5,59,77.8,700,1330
2026-04-23 13:42:44.397,27.1,61,81.2,726,1403
2026-04-23 13:42:47.397,27.2,62,78.3,719,1324
2026-04-23 13:42:50.397,27.1,60,64.2,695,1061
2026-04-23 13:42:53.406,27.3,60,46.6,667,671
2026-04-23 13:42:56.419,26.7,59,22.7,593,210
2026-04-23 13:42:59.433,27.3,60,20.6,627,213
2026-04-23 13:43:02.436,27.2,60,20.0,611,212
2026-04-23 13:43:05.440,27.4,61,23.7,624,221
2026-04-23 13:43:08.445,27.3,60,22.2,627,227
2026-04-23 13:43:11.457,27.0,60,26.9,623,227
2026-04-23 13:43:14.461,27.2,60,19.2,616,208
2026-04-23 13:43:17.465,27.2,63,22.3,624,223
2026-04-23 13:43:20.473,27.8,60,21.5,615,212
2026-04-23 13:43:23.488,27.2,60,19.2,640,196
2026-04-23 13:43:26.489,27.1,60,21.3,631,213
2026-04-23 13:43:29.489,27.6,60,24.1,593,208
2026-04-23 13:43:32.504,27.8,61,22.0,629,224
2026-04-23 13:43:35.517,27.5,62,28.1,621,219
2026-04-23 13:43:38.518,27.3,61,22.2,626,211
2026-04-23 13:43:41.520,27.2,61,23.2,640,206
2026-04-23 13:43:44.529,27.6,61,20.6,632,221
2026-04-23 13:43:47.542,27.1,60,21.9,606,209
2026-04-23 13:43:50.556,27.1,61,21.4,636,220
2026-04-23 13:43:53.571,27.6,59,19.3,633,225
2026-04-23 13:43:56.585,27.5,60,20.7,657,208
2026-04-23 13:43:59.600,26.8,59,20.7,623,217
2026-04-23 13:44:02.601,27.3,60,22.9,623,221
2026-04-23 13:44:05.610,27.0,60,24.5,638,200
2026-04-23 13:44:08.615,27.1,62,23.3,635,211
2026-04-23 13:44:11.627,27.8,61,18.8,649,212
2026-04-23 13:44:14.635,27.6,62,20.6,601,223
2026-04-23 13:44:17.636,27.0,60,22.1,619,213
2026-04-23 13:44:20.638,27.4,61,22.6,605,220
